YR,DOY,HR,Date,AT-1m,P (cm)
2005,115,1000,4/25/05,-2.722,0
2005,115,1100,4/25/05,-0.834,0
2005,115,1200,4/25/05,-0.176,0
2005,115,1300,4/25/05,1.495,1.524
2005,115,1400,4/25/05,2.404,0
2005,115,1500,4/25/05,2.566,0
2005,115,1600,4/25/05,2.202,0
2005,115,1700,4/25/05,0.641,0
2005,115,1800,4/25/05,0.36,0
2005,115,1900,4/25/05,1.341,0
2005,115,2000,4/25/05,0.914,0
2005,115,2100,4/25/05,0.688,0
2005,115,2200,4/25/05,0.824,0
2005,115,2300,4/25/05,0.895,0
2005,115,2400,4/25/05,0.632,0
2005,116,100,4/26/05,0.455,0
2005,116,200,4/26/05,0.501,0
2005,116,300,4/26/05,0.506,0
2005,116,400,4/26/05,0.371,0
2005,116,500,4/26/05,0.62,0
2005,116,600,4/26/05,0.134,0
2005,116,700,4/26/05,-0.195,0
2005,116,800,4/26/05,0.392,0
2005,116,900,4/26/05,2.136,0
2005,116,1000,4/26/05,2.191,0
2005,116,1100,4/26/05,2.474,0
2005,116,1200,4/26/05,2.112,0
2005,116,1300,4/26/05,2.606,0
2005,116,1400,4/26/05,3.249,0
2005,116,1500,4/26/05,3.726,0
2005,116,1600,4/26/05,2.801,0
2005,116,1700,4/26/05,3.103,0
2005,116,1800,4/26/05,2.864,0
2005,116,1900,4/26/05,1.824,0
2005,116,2000,4/26/05,0.773,0
2005,116,2100,4/26/05,-0.08,0
2005,116,2200,4/26/05,-1.527,0
2005,116,2300,4/26/05,-2.483,0
2005,116,2400,4/26/05,-2.742,0
2005,117,100,4/27/05,-2.765,0
2005,117,200,4/27/05,-2.485,0
2005,117,300,4/27/05,-2.193,0
2005,117,400,4/27/05,-2.305,0
2005,117,500,4/27/05,-2.457,0
2005,117,600,4/27/05,-2.821,0
2005,117,700,4/27/05,-2.434,0
2005,117,800,4/27/05,-1.562,0
2005,117,900,4/27/05,-0.868,0
2005,117,1000,4/27/05,-0.574,0
2005,117,1100,4/27/05,-0.034,0
2005,117,1200,4/27/05,0.102,0
2005,117,1300,4/27/05,0.805,0
2005,117,1400,4/27/05,0.86,0
2005,117,1500,4/27/05,0.53,0
2005,117,1600,4/27/05,1.023,0
2005,117,1700,4/27/05,0.734,0
2005,117,1800,4/27/05,0.325,0
2005,117,1900,4/27/05,0.333,0
2005,117,2000,4/27/05,0.13,0
2005,117,2100,4/27/05,-1.333,0
2005,117,2200,4/27/05,-1.733,0
2005,117,2300,4/27/05,-1.469,0
2005,117,2400,4/27/05,-0.911,0
2005,118,100,4/28/05,-0.7,0
2005,118,200,4/28/05,-0.293,0
2005,118,300,4/28/05,-0.264,0
2005,118,400,4/28/05,-1.056,0
2005,118,500,4/28/05,-1.091,0
2005,118,600,4/28/05,-0.874,0
2005,118,700,4/28/05,-0.204,0
2005,118,800,4/28/05,0.415,0
2005,118,900,4/28/05,0.842,0
2005,118,1000,4/28/05,2.456,0
2005,118,1100,4/28/05,3.689,0
2005,118,1200,4/28/05,4.551,0
2005,118,1300,4/28/05,5.729,0
2005,118,1400,4/28/05,6.211,0
2005,118,1500,4/28/05,6.666,0
2005,118,1600,4/28/05,6.877,0
2005,118,1700,4/28/05,6.815,0
2005,118,1800,4/28/05,6.357,0
2005,118,1900,4/28/05,6.107,0
2005,118,2000,4/28/05,5.651,0
2005,118,2100,4/28/05,5.012,0
2005,118,2200,4/28/05,4.372,0
2005,118,2300,4/28/05,4.25,0
2005,118,2400,4/28/05,4.292,0
2005,119,100,4/29/05,4.555,0
2005,119,200,4/29/05,4.698,0
2005,119,300,4/29/05,4.45,0
2005,119,400,4/29/05,4.219,0
2005,119,500,4/29/05,4.226,0
2005,119,600,4/29/05,3.966,0
2005,119,700,4/29/05,4.772,0
2005,119,800,4/29/05,5.899,0
2005,119,900,4/29/05,6.508,0
2005,119,1000,4/29/05,7.02,0
2005,119,1100,4/29/05,7.62,0
2005,119,1200,4/29/05,8.15,0
2005,119,1300,4/29/05,8.61,0
2005,119,1400,4/29/05,9.11,0
2005,119,1500,4/29/05,9.46,0
2005,119,1600,4/29/05,8.92,0
2005,119,1700,4/29/05,9.37,0
2005,119,1800,4/29/05,8.59,0
2005,119,1900,4/29/05,8.41,0
2005,119,2000,4/29/05,7.75,0
2005,119,2100,4/29/05,6.952,0
2005,119,2200,4/29/05,4.881,0
2005,119,2300,4/29/05,3.965,0
2005,119,2400,4/29/05,3.816,0
2005,120,100,4/30/05,3.964,0
2005,120,200,4/30/05,4.09,0
2005,120,300,4/30/05,4.047,0
2005,120,400,4/30/05,3.839,0
2005,120,500,4/30/05,3.928,0
2005,120,600,4/30/05,4.031,0
2005,120,700,4/30/05,5.249,0
2005,120,800,4/30/05,5.131,0
2005,120,900,4/30/05,6.282,0
2005,120,1000,4/30/05,6.325,0
2005,120,1100,4/30/05,6.33,0
2005,120,1200,4/30/05,5.866,0
2005,120,1300,4/30/05,6.22,0
2005,120,1400,4/30/05,6.851,0
2005,120,1500,4/30/05,6.299,0
2005,120,1600,4/30/05,5.549,0
2005,120,1700,4/30/05,4.623,0
2005,120,1800,4/30/05,3.122,0
2005,120,1900,4/30/05,4.109,0
2005,120,2000,4/30/05,3.677,0
2005,120,2100,4/30/05,3.178,0
2005,120,2200,4/30/05,2.398,0
2005,120,2300,4/30/05,1.447,0
2005,120,2400,4/30/05,1.085,0
2005,121,100,5/1/05,1.002,0
2005,121,200,5/1/05,0.714,0
2005,121,300,5/1/05,0.406,0
2005,121,400,5/1/05,0.374,0
2005,121,500,5/1/05,0.042,0
2005,121,600,5/1/05,-0.229,0
2005,121,700,5/1/05,0.814,0
2005,121,800,5/1/05,1.319,0
2005,121,900,5/1/05,1.383,0
2005,121,1000,5/1/05,2.057,0
2005,121,1100,5/1/05,2.226,0
2005,121,1200,5/1/05,2.873,0
2005,121,1300,5/1/05,3.39,0
2005,121,1400,5/1/05,4.06,0
2005,121,1500,5/1/05,3.276,0
2005,121,1600,5/1/05,3.427,0
2005,121,1700,5/1/05,2.795,0
2005,121,1800,5/1/05,1.729,0
2005,121,1900,5/1/05,1.011,0
2005,121,2000,5/1/05,-0.935,0
2005,121,2100,5/1/05,-1.512,0
2005,121,2200,5/1/05,-3.22,0
2005,121,2300,5/1/05,-3.787,0
2005,121,2400,5/1/05,-4.206,0
2005,122,100,5/2/05,-4.29,0
2005,122,200,5/2/05,-4.788,0
2005,122,300,5/2/05,-5.202,0
2005,122,400,5/2/05,-5.352,0
2005,122,500,5/2/05,-5.535,0
2005,122,600,5/2/05,-5.347,0
2005,122,700,5/2/05,-4.615,0
2005,122,800,5/2/05,-4.102,0
2005,122,900,5/2/05,-3.591,0
2005,122,1000,5/2/05,-3.108,0
2005,122,1100,5/2/05,-2.333,0
2005,122,1200,5/2/05,-1.474,0
2005,122,1300,5/2/05,-0.58,0
2005,122,1400,5/2/05,-0.349,0
2005,122,1500,5/2/05,-0.199,0
2005,122,1600,5/2/05,-0.585,0
2005,122,1700,5/2/05,-0.866,0
2005,122,1800,5/2/05,-1.426,0
2005,122,1900,5/2/05,-1.54,0
2005,122,2000,5/2/05,-2.118,0
2005,122,2100,5/2/05,-3.895,0
2005,122,2200,5/2/05,-5.229,0
2005,122,2300,5/2/05,-6.078,0
2005,122,2400,5/2/05,-6.774,0
2005,123,100,5/3/05,-7.44,0
2005,123,200,5/3/05,-7.72,0
2005,123,300,5/3/05,-8.02,0
2005,123,400,5/3/05,-8.21,0
2005,123,500,5/3/05,-8.34,0
2005,123,600,5/3/05,-8.32,0
2005,123,700,5/3/05,-7.69,0
2005,123,800,5/3/05,-7.28,0
2005,123,900,5/3/05,-7.34,0
2005,123,1000,5/3/05,-7.58,0
2005,123,1100,5/3/05,-5.99,0
2005,123,1200,5/3/05,-5.199,0
2005,123,1300,5/3/05,-4.923,0
2005,123,1400,5/3/05,-5.165,0
2005,123,1500,5/3/05,-4.993,0
2005,123,1600,5/3/05,-5.397,0
2005,123,1700,5/3/05,-5.888,0
2005,123,1800,5/3/05,-6.863,0
2005,123,1900,5/3/05,-7.65,0
2005,123,2000,5/3/05,-8.26,0
2005,123,2100,5/3/05,-8.97,0
2005,123,2200,5/3/05,-9.14,0
2005,123,2300,5/3/05,-9.49,0
2005,123,2400,5/3/05,-9.36,0
2005,124,100,5/4/05,-9.39,0
2005,124,200,5/4/05,-9.43,0
2005,124,300,5/4/05,-9.23,0
2005,124,400,5/4/05,-9.13,0
2005,124,500,5/4/05,-9.29,0
2005,124,600,5/4/05,-9.08,0
2005,124,700,5/4/05,-8.75,0
2005,124,800,5/4/05,-8.73,0
2005,124,900,5/4/05,-8.24,0
2005,124,1000,5/4/05,-7.65,0
2005,124,1100,5/4/05,-7.6,0
2005,124,1200,5/4/05,-6.887,0
2005,124,1300,5/4/05,-6.82,0.254
2005,124,1400,5/4/05,-7.27,0.254
2005,124,1500,5/4/05,-6.924,0
2005,124,1600,5/4/05,-7.41,0.508
2005,124,1700,5/4/05,-7.9,0
2005,124,1800,5/4/05,-8.85,0
2005,124,1900,5/4/05,-9.11,0
2005,124,2000,5/4/05,-8.62,0
2005,124,2100,5/4/05,-8.91,0
2005,124,2200,5/4/05,-9.14,0
2005,124,2300,5/4/05,-9.23,0
2005,124,2400,5/4/05,-9.42,0
2005,125,100,5/5/05,-9.6,0
2005,125,200,5/5/05,-9.81,0
2005,125,300,5/5/05,-9.99,0
2005,125,400,5/5/05,-10.11,0
2005,125,500,5/5/05,-10.15,0
2005,125,600,5/5/05,-10.16,0
2005,125,700,5/5/05,-10.23,0
2005,125,800,5/5/05,-10.01,0
2005,125,900,5/5/05,-9.82,0
2005,125,1000,5/5/05,-9.53,0
2005,125,1100,5/5/05,-8.76,0
2005,125,1200,5/5/05,-7.99,0
2005,125,1300,5/5/05,-7.91,0
2005,125,1400,5/5/05,-7.7,0
2005,125,1500,5/5/05,-7.96,0
2005,125,1600,5/5/05,-7.92,0
2005,125,1700,5/5/05,-7.79,0
2005,125,1800,5/5/05,-7.74,0
2005,125,1900,5/5/05,-8.19,0
2005,125,2000,5/5/05,-8.63,0
2005,125,2100,5/5/05,-8.63,0
2005,125,2200,5/5/05,-8.77,0
2005,125,2300,5/5/05,-8.93,0
2005,125,2400,5/5/05,-9.08,0
2005,126,100,5/6/05,-9.29,0
2005,126,200,5/6/05,-9.39,0
2005,126,300,5/6/05,-9.36,0
2005,126,400,5/6/05,-9.5,0
2005,126,500,5/6/05,-9.76,0
2005,126,600,5/6/05,-9.83,0
2005,126,700,5/6/05,-9.83,0
2005,126,800,5/6/05,-9.71,0
2005,126,900,5/6/05,-9.51,0
2005,126,1000,5/6/05,-8.71,0
2005,126,1100,5/6/05,-7.29,0
2005,126,1200,5/6/05,-7.4,0
2005,126,1300,5/6/05,-7.23,0
2005,126,1400,5/6/05,-6.904,0
2005,126,1500,5/6/05,-6.666,0.254
2005,126,1600,5/6/05,-5.864,0
2005,126,1700,5/6/05,-6.581,0.254
2005,126,1800,5/6/05,-7.3,0
2005,126,1900,5/6/05,-7.39,0
2005,126,2000,5/6/05,-7.73,0
2005,126,2100,5/6/05,-7.92,0
2005,126,2200,5/6/05,-8.14,0
2005,126,2300,5/6/05,-8.27,0
2005,126,2400,5/6/05,-8.73,0
2005,127,100,5/7/05,-9.02,0
2005,127,200,5/7/05,-9.15,0
2005,127,300,5/7/05,-9.31,0
2005,127,400,5/7/05,-9.39,0
2005,127,500,5/7/05,-9.51,0
2005,127,600,5/7/05,-9.46,0
2005,127,700,5/7/05,-9.3,0
2005,127,800,5/7/05,-8.96,0
2005,127,900,5/7/05,-8.37,0
2005,127,1000,5/7/05,-7.48,0
2005,127,1100,5/7/05,-7.29,0
2005,127,1200,5/7/05,-7.41,0
2005,127,1300,5/7/05,-6.747,0
2005,127,1400,5/7/05,-6.568,0
2005,127,1500,5/7/05,-6.288,0
2005,127,1600,5/7/05,-6.566,0
2005,127,1700,5/7/05,-6.384,0
2005,127,1800,5/7/05,-6.495,0
2005,127,1900,5/7/05,-6.879,0
2005,127,2000,5/7/05,-7.21,0
2005,127,2100,5/7/05,-7.41,0
2005,127,2200,5/7/05,-7.75,0
2005,127,2300,5/7/05,-7.99,0
2005,127,2400,5/7/05,-8.09,0
2005,128,100,5/8/05,-8.3,0
2005,128,200,5/8/05,-8.49,0
2005,128,300,5/8/05,-8.6,0
2005,128,400,5/8/05,-8.73,0
2005,128,500,5/8/05,-8.76,0
2005,128,600,5/8/05,-8.7,0
2005,128,700,5/8/05,-8.5,0
2005,128,800,5/8/05,-7.98,0
2005,128,900,5/8/05,-7.79,0
2005,128,1000,5/8/05,-7.55,0
2005,128,1100,5/8/05,-7.18,0
2005,128,1200,5/8/05,-5.772,0
2005,128,1300,5/8/05,-4.142,0.254
2005,128,1400,5/8/05,-3.58,0.508
2005,128,1500,5/8/05,-4.485,0.762
2005,128,1600,5/8/05,-4.187,0.762
2005,128,1700,5/8/05,-3.558,0
2005,128,1800,5/8/05,-3.578,0
2005,128,1900,5/8/05,-4.249,0.254
2005,128,2000,5/8/05,-4.903,0
2005,128,2100,5/8/05,-5.475,0
2005,128,2200,5/8/05,-5.59,0
2005,128,2300,5/8/05,-5.697,0
2005,128,2400,5/8/05,-5.838,0
2005,129,100,5/9/05,-6.163,0
2005,129,200,5/9/05,-6.3,0
2005,129,300,5/9/05,-6.322,0
2005,129,400,5/9/05,-6.645,0
2005,129,500,5/9/05,-6.718,0
2005,129,600,5/9/05,-6.485,0
2005,129,700,5/9/05,-6.576,0
2005,129,800,5/9/05,-6.118,0
2005,129,900,5/9/05,-5.63,0
2005,129,1000,5/9/05,-5.717,0
2005,129,1100,5/9/05,-5.849,0
2005,129,1200,5/9/05,-5.115,0
2005,129,1300,5/9/05,-4.871,0
2005,129,1400,5/9/05,-5.296,0
2005,129,1500,5/9/05,-5.097,0
2005,129,1600,5/9/05,-4.324,0.254
2005,129,1700,5/9/05,-5.095,0.508
2005,129,1800,5/9/05,-5.549,0
2005,129,1900,5/9/05,-5.791,0
2005,129,2000,5/9/05,-5.966,0
2005,129,2100,5/9/05,-6.402,0
2005,129,2200,5/9/05,-6.712,0
2005,129,2300,5/9/05,-6.906,0
2005,129,2400,5/9/05,-7.26,0
2005,130,100,5/10/05,-7.43,0
2005,130,200,5/10/05,-7.56,0
2005,130,300,5/10/05,-7.76,0
2005,130,400,5/10/05,-7.88,0
2005,130,500,5/10/05,-8.19,0
2005,130,600,5/10/05,-8.52,0
2005,130,700,5/10/05,-8.71,0
2005,130,800,5/10/05,-8.46,0
2005,130,900,5/10/05,-8.31,0
2005,130,1000,5/10/05,-7.67,0
2005,130,1100,5/10/05,-7.49,0
2005,130,1200,5/10/05,-6.935,0
2005,130,1300,5/10/05,-5.851,0
2005,130,1400,5/10/05,-6.692,0
2005,130,1500,5/10/05,-6.396,0
2005,130,1600,5/10/05,-6.492,0
2005,130,1700,5/10/05,-7.11,0
2005,130,1800,5/10/05,-7.25,0
2005,130,1900,5/10/05,-7.6,0
2005,130,2000,5/10/05,-8.14,0
2005,130,2100,5/10/05,-8.94,0
2005,130,2200,5/10/05,-9.02,0
2005,130,2300,5/10/05,-9.6,0
2005,130,2400,5/10/05,-10.07,0
2005,131,100,5/11/05,-10.46,0
2005,131,200,5/11/05,-10.22,0
2005,131,300,5/11/05,-10.2,0
2005,131,400,5/11/05,-10.28,0
2005,131,500,5/11/05,-9.43,0
2005,131,600,5/11/05,-8.66,0
2005,131,700,5/11/05,-8.22,0
2005,131,800,5/11/05,-7.32,0
2005,131,900,5/11/05,-6.869,0
2005,131,1000,5/11/05,-6.85,0
2005,131,1100,5/11/05,-6.86,0
2005,131,1200,5/11/05,-6.574,0
2005,131,1300,5/11/05,-5.973,0
2005,131,1400,5/11/05,-5.064,0
2005,131,1500,5/11/05,-2.873,0
2005,131,1600,5/11/05,-2.603,0
2005,131,1700,5/11/05,-2.848,0.254
2005,131,1800,5/11/05,-2.886,0
2005,131,1900,5/11/05,-2.686,0
2005,131,2000,5/11/05,-2.267,0
2005,131,2100,5/11/05,-2.678,0
2005,131,2200,5/11/05,-3.419,0
2005,131,2300,5/11/05,-3.95,0
2005,131,2400,5/11/05,-3.315,0
2005,132,100,5/12/05,-2.892,0
2005,132,200,5/12/05,-3.073,0
2005,132,300,5/12/05,-3.459,0
2005,132,400,5/12/05,-3.771,0
2005,132,500,5/12/05,-3.591,0
2005,132,600,5/12/05,-3.508,0
2005,132,700,5/12/05,-2.424,0
2005,132,800,5/12/05,-2.313,0
2005,132,900,5/12/05,-0.932,0
2005,132,1000,5/12/05,-0.683,0
2005,132,1100,5/12/05,-0.515,0
2005,132,1200,5/12/05,-0.345,0
2005,132,1300,5/12/05,0.578,0
2005,132,1400,5/12/05,0.793,0
2005,132,1500,5/12/05,0.407,0
2005,132,1600,5/12/05,0.232,0
2005,132,1700,5/12/05,-0.624,0
2005,132,1800,5/12/05,-0.267,0
2005,132,1900,5/12/05,0.151,0
2005,132,2000,5/12/05,0.139,0
2005,132,2100,5/12/05,-0.266,0
2005,132,2200,5/12/05,-1.046,0
2005,132,2300,5/12/05,-1.382,0
2005,132,2400,5/12/05,-1.699,0
2005,133,100,5/13/05,-2.035,0
2005,133,200,5/13/05,-1.804,0
2005,133,300,5/13/05,-1.982,0
2005,133,400,5/13/05,-1.497,0
2005,133,500,5/13/05,-1.311,0
2005,133,600,5/13/05,-1.142,0
2005,133,700,5/13/05,-0.805,0
2005,133,800,5/13/05,-0.007,0
2005,133,900,5/13/05,0.541,0
2005,133,1000,5/13/05,1.551,0
2005,133,1100,5/13/05,1.609,0
2005,133,1200,5/13/05,1.517,0
2005,133,1300,5/13/05,2.261,0
2005,133,1400,5/13/05,2.723,0
2005,133,1500,5/13/05,2.764,0
2005,133,1600,5/13/05,3.122,0
2005,133,1700,5/13/05,3.763,0
2005,133,1800,5/13/05,3.285,0
2005,133,1900,5/13/05,2.045,0
2005,133,2000,5/13/05,1.668,0
2005,133,2100,5/13/05,1.579,0
2005,133,2200,5/13/05,-0.085,0
2005,133,2300,5/13/05,-0.997,0
2005,133,2400,5/13/05,-1.481,0
2005,134,100,5/14/05,-1.585,0
2005,134,200,5/14/05,-1.856,0
2005,134,300,5/14/05,-1.98,0
2005,134,400,5/14/05,-2.131,0
2005,134,500,5/14/05,-2.065,0
2005,134,600,5/14/05,-1.641,0
2005,134,700,5/14/05,-1.047,0
2005,134,800,5/14/05,-0.073,0
2005,134,900,5/14/05,0.368,0
2005,134,1000,5/14/05,0.89,0
2005,134,1100,5/14/05,1.723,0
2005,134,1200,5/14/05,2.299,0
2005,134,1300,5/14/05,2.906,0
2005,134,1400,5/14/05,3.23,0
2005,134,1500,5/14/05,3.28,0
2005,134,1600,5/14/05,3.277,0
2005,134,1700,5/14/05,3.057,0
2005,134,1800,5/14/05,2.588,0
2005,134,1900,5/14/05,2.404,0
2005,134,2000,5/14/05,1.908,0
2005,134,2100,5/14/05,1.43,0
2005,134,2200,5/14/05,0.763,0
2005,134,2300,5/14/05,0.579,0
2005,134,2400,5/14/05,0.313,0
2005,135,100,5/15/05,0.104,0
2005,135,200,5/15/05,0.096,0
2005,135,300,5/15/05,0.218,0
2005,135,400,5/15/05,0.028,0
2005,135,500,5/15/05,0.198,0
2005,135,600,5/15/05,0.59,0
2005,135,700,5/15/05,0.505,0
2005,135,800,5/15/05,1.164,0
2005,135,900,5/15/05,1.615,0
2005,135,1000,5/15/05,1.935,0
2005,135,1100,5/15/05,2.127,0
2005,135,1200,5/15/05,2.406,0
2005,135,1300,5/15/05,3.369,0
2005,135,1400,5/15/05,4.155,0
2005,135,1500,5/15/05,3.103,0
2005,135,1600,5/15/05,3.155,0
2005,135,1700,5/15/05,2.463,0
2005,135,1800,5/15/05,3.133,0
2005,135,1900,5/15/05,1.879,0
2005,135,2000,5/15/05,0.297,0
2005,135,2100,5/15/05,-0.326,0
2005,135,2200,5/15/05,-0.583,0
2005,135,2300,5/15/05,-0.957,0
2005,135,2400,5/15/05,-0.934,0
2005,136,100,5/16/05,-0.833,0
2005,136,200,5/16/05,-0.879,0
2005,136,300,5/16/05,-1.095,0
2005,136,400,5/16/05,-1.202,0
2005,136,500,5/16/05,-1.276,0
2005,136,600,5/16/05,-1.273,0
2005,136,700,5/16/05,-0.981,0
2005,136,800,5/16/05,-0.835,0
2005,136,900,5/16/05,-0.405,0
2005,136,1000,5/16/05,0.537,0
2005,136,1100,5/16/05,1.024,0
2005,136,1200,5/16/05,1.588,0
2005,136,1300,5/16/05,2.057,0
2005,136,1400,5/16/05,2.858,0
2005,136,1500,5/16/05,3.178,0
2005,136,1600,5/16/05,2.842,0
2005,136,1700,5/16/05,1.802,0
2005,136,1800,5/16/05,1.681,0
2005,136,1900,5/16/05,1.234,0
2005,136,2000,5/16/05,0.91,0
2005,136,2100,5/16/05,0.124,0
2005,136,2200,5/16/05,-0.278,0
2005,136,2300,5/16/05,-0.271,0
2005,136,2400,5/16/05,-0.203,0
2005,137,100,5/17/05,0.163,0
2005,137,200,5/17/05,0.66,0
2005,137,300,5/17/05,1.092,0
2005,137,400,5/17/05,1.188,0
2005,137,500,5/17/05,1.305,0
2005,137,600,5/17/05,0.983,0
2005,137,700,5/17/05,0.684,0
2005,137,800,5/17/05,1.303,0
2005,137,900,5/17/05,1.557,0
2005,137,1000,5/17/05,1.753,0
2005,137,1100,5/17/05,2.419,0
2005,137,1200,5/17/05,2.497,0
2005,137,1300,5/17/05,2.485,0
2005,137,1400,5/17/05,3.086,0
2005,137,1500,5/17/05,2.902,0
2005,137,1600,5/17/05,2.712,0
2005,137,1700,5/17/05,2.54,0
2005,137,1800,5/17/05,2.464,0
2005,137,1900,5/17/05,2.193,0
2005,137,2000,5/17/05,1.463,0
2005,137,2100,5/17/05,1.115,0
2005,137,2200,5/17/05,0.589,0
2005,137,2300,5/17/05,0.925,0
2005,137,2400,5/17/05,0.829,0
2005,138,100,5/18/05,0.92,0
2005,138,200,5/18/05,0.492,0
2005,138,300,5/18/05,0.873,0
2005,138,400,5/18/05,0.641,0
2005,138,500,5/18/05,0.126,0
2005,138,600,5/18/05,-0.195,0
2005,138,700,5/18/05,-0.687,0
2005,138,800,5/18/05,-1.133,0
2005,138,900,5/18/05,-1.248,0
2005,138,1000,5/18/05,-0.868,0
2005,138,1100,5/18/05,-0.644,0
2005,138,1200,5/18/05,0.113,0
2005,138,1300,5/18/05,-0.044,0
2005,138,1400,5/18/05,-0.123,0
2005,138,1500,5/18/05,-1.14,0
2005,138,1600,5/18/05,-0.903,0
2005,138,1700,5/18/05,0.18,0
2005,138,1800,5/18/05,1.124,0
2005,138,1900,5/18/05,-0.021,0
2005,138,2000,5/18/05,0.313,0
2005,138,2100,5/18/05,-0.468,0
2005,138,2200,5/18/05,-1.011,0
2005,138,2300,5/18/05,-1.327,0
2005,138,2400,5/18/05,-1.825,0
2005,139,100,5/19/05,-2.222,0
2005,139,200,5/19/05,-2.428,0
2005,139,300,5/19/05,-2.704,0
2005,139,400,5/19/05,-3.337,0
2005,139,500,5/19/05,-3.632,0
2005,139,600,5/19/05,-3.591,0
2005,139,700,5/19/05,-3.46,0
2005,139,800,5/19/05,-2.812,0
2005,139,900,5/19/05,-2.589,0
2005,139,1000,5/19/05,-2.69,0
2005,139,1100,5/19/05,-2.692,0
2005,139,1200,5/19/05,-2.714,0
2005,139,1300,5/19/05,-2.847,0
2005,139,1400,5/19/05,-2.937,0
2005,139,1500,5/19/05,-3.228,0
2005,139,1600,5/19/05,-3.571,0
2005,139,1700,5/19/05,-4.399,0
2005,139,1800,5/19/05,-4.492,0
2005,139,1900,5/19/05,-3.726,0
2005,139,2000,5/19/05,-3.742,0
2005,139,2100,5/19/05,-4.033,0
2005,139,2200,5/19/05,-4.614,0
2005,139,2300,5/19/05,-4.776,0
2005,139,2400,5/19/05,-4.722,0
2005,140,100,5/20/05,-4.059,0
2005,140,200,5/20/05,-4.29,0
2005,140,300,5/20/05,-4.94,0
2005,140,400,5/20/05,-4.651,0
2005,140,500,5/20/05,-4.303,0
2005,140,600,5/20/05,-4.315,0
2005,140,700,5/20/05,-4.497,0
2005,140,800,5/20/05,-4.689,0
2005,140,900,5/20/05,-4.211,0
2005,140,1000,5/20/05,-3.99,0
2005,140,1100,5/20/05,-3.625,0
2005,140,1200,5/20/05,-3.289,0.254
2005,140,1300,5/20/05,-2.741,0.254
2005,140,1400,5/20/05,-1.956,0
2005,140,1500,5/20/05,-0.703,2.032
2005,140,1600,5/20/05,-0.215,2.032
2005,140,1700,5/20/05,-0.043,0.508
2005,140,1800,5/20/05,-0.335,0
2005,140,1900,5/20/05,-0.377,0
2005,140,2000,5/20/05,-2.403,0
2005,140,2100,5/20/05,-2.428,0
2005,140,2200,5/20/05,-3.071,0
2005,140,2300,5/20/05,-3.615,0
2005,140,2400,5/20/05,-4.136,0
2005,141,100,5/21/05,-4.46,0
2005,141,200,5/21/05,-4.923,0
2005,141,300,5/21/05,-5.124,0
2005,141,400,5/21/05,-5.382,0
2005,141,500,5/21/05,-5.115,0
2005,141,600,5/21/05,-4.975,0
2005,141,700,5/21/05,-4.2,0
2005,141,800,5/21/05,-3.932,0
2005,141,900,5/21/05,-2.857,0
2005,141,1000,5/21/05,-1.165,0
2005,141,1100,5/21/05,-0.92,0
2005,141,1200,5/21/05,-0.953,0
2005,141,1300,5/21/05,-2.339,0
2005,141,1400,5/21/05,-2.357,0
2005,141,1500,5/21/05,-2.583,0
2005,141,1600,5/21/05,-2.52,0
2005,141,1700,5/21/05,-2.961,0
2005,141,1800,5/21/05,-3.31,0
2005,141,1900,5/21/05,-3.712,0
2005,141,2000,5/21/05,-4.534,0
2005,141,2100,5/21/05,-4.596,0
2005,141,2200,5/21/05,-5.252,0
2005,141,2300,5/21/05,-5.717,0
2005,141,2400,5/21/05,-6.154,0
2005,142,100,5/22/05,-6.834,0
2005,142,200,5/22/05,-7.22,0
2005,142,300,5/22/05,-7.59,0
2005,142,400,5/22/05,-7.87,0
2005,142,500,5/22/05,-8.12,0
2005,142,600,5/22/05,-8.25,0
2005,142,700,5/22/05,-7.96,0
2005,142,800,5/22/05,-7.49,0
2005,142,900,5/22/05,-7.51,0
2005,142,1000,5/22/05,-6.561,0
2005,142,1100,5/22/05,-5.01,0
2005,142,1200,5/22/05,-4.498,0
2005,142,1300,5/22/05,-3.865,0
2005,142,1400,5/22/05,-4.326,0
2005,142,1500,5/22/05,-4.946,0
2005,142,1600,5/22/05,-3.605,0
2005,142,1700,5/22/05,-5.038,0
2005,142,1800,5/22/05,-5.685,0
2005,142,1900,5/22/05,-5.732,0
2005,142,2000,5/22/05,-6.16,0
2005,142,2100,5/22/05,-6.439,0
2005,142,2200,5/22/05,-6.644,0
2005,142,2300,5/22/05,-6.553,0
2005,142,2400,5/22/05,-6.5,0
2005,143,100,5/23/05,-6.802,0
2005,143,200,5/23/05,-6.863,0
2005,143,300,5/23/05,-7.05,0
2005,143,400,5/23/05,-6.913,0
2005,143,500,5/23/05,-6.923,0
2005,143,600,5/23/05,-6.869,0
2005,143,700,5/23/05,-6.858,0
2005,143,800,5/23/05,-6.091,0
2005,143,900,5/23/05,-6.133,0
2005,143,1000,5/23/05,-5.394,0
2005,143,1100,5/23/05,-5.415,0
2005,143,1200,5/23/05,-4.676,0
2005,143,1300,5/23/05,-3.234,0
2005,143,1400,5/23/05,-3.362,0
2005,143,1500,5/23/05,-3.022,0
2005,143,1600,5/23/05,-3.496,0
2005,143,1700,5/23/05,-3.808,0
2005,143,1800,5/23/05,-3.447,0
2005,143,1900,5/23/05,-2.929,0
2005,143,2000,5/23/05,-3.382,0
2005,143,2100,5/23/05,-3.607,0
2005,143,2200,5/23/05,-4.093,0
2005,143,2300,5/23/05,-4.254,0
